,Player_Name,Year,Rounds,Avg_Score,Wins,Top_10,Points,Fairway_Pct,Avg_Drive_Distance,GIR_Pct,Scrambling_Pct,Avg_SG_Putts,Avg_SG_OTT,Avg_SG_APP,Avg_SG_Total,Earnings
952,Richard Lee,2013,81,70.912,0,2.0,565.0,66.95,279.1,66.52,63.58,0.564,-0.134,-0.074,0.313,"$920,836 "
953,Hunter Mahan,2013,91,70.106,0,4.0,1101.0,66.61,290.0,67.58,58.87,0.382,0.417,0.285,1.134,"$3,036,164 "
954,David Toms,2013,49,71.134,0,1.0,326.0,66.5,277.4,63.64,59.72,-0.379,-0.37,-0.026,-0.679,"$646,161 "
955,Colt Knost,2013,69,72.264,0,0,130.0,66.48,271.7,61.71,56.47,0.435,-0.625,-0.847,-1.279,"$176,710 "
956,Boo Weekley,2013,100,70.611,1.0,4.0,1335.0,66.36,290.9,69.39,55.35,-0.676,0.594,0.401,0.099,"$2,786,662 "
957,Brendon de Jonge,2013,110,70.154,0,3.0,769.0,66.28,286.3,68.84,62.56,0.03,0.28,0.414,0.756,"$1,795,244 "
958,D.H. Lee,2013,65,71.187,0,3.0,432.0,66.23,280.9,65.98,57.79,0.037,-0.142,-0.055,-0.176,"$882,793 "
959,K.J. Choi,2013,85,70.322,0,2.0,666.0,66.04,278.3,65.87,62.98,0.337,0.096,0.154,0.845,"$973,751 "
960,Brian Stuard,2013,78,70.869,0,4.0,583.0,65.99,281.8,65.77,60.31,0.067,-0.128,0.118,-0.068,"$1,032,028 "
961,Bryce Molder,2013,82,70.52,0,0,504.0,65.95,273.8,63.68,61.76,0.594,-0.538,0.052,0.504,"$816,922 "
962,Graham DeLaet,2013,94,70.089,0,5.0,856.0,65.8,298.6,70.51,59.72,0.1,0.488,0.64,1.069,"$2,834,900 "
963,Jason Bohn,2013,70,71.101,0,2.0,454.0,65.74,276.3,64.44,54.69,0.185,-0.156,0.034,-0.033,"$739,030 "
964,George McNeill,2013,68,70.876,0,0,399.0,65.62,286.0,65.28,59.76,-0.028,-0.012,0.255,0.185,"$500,798 "
965,Vaughn Taylor,2013,50,70.897,0,1.0,246.0,65.32,289.8,63.53,56.95,0.103,-0.042,0.148,-0.038,"$399,286 "
966,Dicky Pride,2013,71,71.293,0,2.0,293.0,65.24,274.8,64.43,59.44,-0.011,-0.365,0.012,-0.361,"$495,390 "
967,J.J. Henry,2013,83,70.992,0,2.0,516.0,64.93,284.7,67.97,56.53,0.146,0.138,-0.122,0.072,"$761,861 "
968,David Lingmerth,2013,68,70.996,0,3.0,806.0,64.87,285.8,63.24,58.44,-0.009,0.301,-0.255,0.015,"$1,748,109 "
969,Jason Dufner,2013,78,69.912,1.0,3.0,1256.0,64.81,285.9,67.53,59.11,-0.231,0.475,0.44,0.581,"$3,132,268 "
970,Brian Gay,2013,79,71.16,1.0,1.0,744.0,64.79,275.1,56.68,63.8,0.428,-0.577,-0.453,-0.266,"$1,426,017 "
971,Brandt Jobe,2013,62,71.175,0,0,283.0,64.78,292.1,66.0,54.65,-0.002,0.104,0.209,0.121,"$309,105 "
972,Tom Gillis,2013,69,71.559,0,0,264.0,64.75,286.3,60.68,60.22,0.173,0.062,-0.905,-0.543,"$345,325 "
973,Matt Jones,2013,83,70.245,0,4.0,836.0,64.74,292.3,66.0,63.98,0.145,0.396,0.123,0.885,"$1,724,707 "
974,Nicholas Thompson,2013,99,70.92,0,2.0,585.0,64.74,291.6,67.85,56.89,-0.281,0.42,0.373,0.225,"$959,434 "
975,Russell Henley,2013,80,70.57,1.0,3.0,1048.0,64.68,289.0,64.25,57.17,0.609,0.432,-0.053,0.754,"$2,008,026 "
976,Justin Leonard,2013,86,70.863,0,1.0,536.0,64.36,276.3,63.11,59.02,0.348,-0.341,-0.255,0.115,"$694,139 "
977,Kevin Stadler,2013,83,70.632,0,2.0,547.0,64.21,289.8,68.92,54.75,-0.284,0.41,0.451,0.467,"$1,281,177 "
978,Billy Horschel,2013,96,70.244,1.0,7.0,1487.0,64.17,293.8,67.48,55.69,0.381,0.465,-0.121,0.656,"$3,501,703 "
979,Bo Van Pelt,2013,72,71.08,0,1.0,542.0,63.8,285.9,65.63,53.35,-0.181,0.186,0.025,-0.07,"$956,629 "
980,Justin Rose,2013,62,69.225,1.0,5.0,1447.0,63.57,296.6,68.89,60.71,-0.188,0.459,0.961,1.723,"$4,146,148 "
981,D.J. Trahan,2013,48,71.429,0,1.0,169.0,63.54,293.4,67.87,56.39,-0.247,0.182,-0.448,-0.531,"$284,249 "
982,D.A. Points,2013,87,71.116,1.0,2.0,1038.0,63.48,281.1,62.77,55.92,-0.161,-0.194,0.191,0.0,"$2,658,887 "
983,Webb Simpson,2013,92,69.783,0,4.0,1188.0,63.3,285.4,66.67,57.95,0.313,0.216,0.517,1.271,"$2,957,582 "
984,Bob Estes,2013,66,70.361,0,2.0,523.0,63.11,285.0,64.9,66.19,0.335,-0.216,0.277,0.759,"$769,717 "
985,Aaron Watkins,2013,46,71.77,0,1.0,126.0,63.03,277.1,62.25,59.53,0.402,-0.568,-0.707,-0.589,"$217,495 "
986,Charlie Wi,2013,75,71.174,0,1.0,401.0,63.02,282.1,60.56,59.92,0.176,-0.224,-0.498,-0.251,"$656,672 "
987,Cameron Tringale,2013,80,70.724,0,1.0,654.0,62.89,287.2,67.01,61.68,0.104,-0.079,0.169,0.343,"$971,209 "
988,Luke Donald,2013,60,69.793,0,4.0,707.0,62.87,278.1,62.16,61.52,0.528,-0.459,0.583,1.279,"$1,930,646 "
989,Keegan Bradley,2013,88,69.724,0,7.0,1416.0,62.82,300.6,66.54,60.88,0.25,0.698,0.27,1.403,"$3,636,813 "
990,Greg Chalmers,2013,77,71.228,0,2.0,395.0,62.8,276.8,61.64,59.33,0.857,-0.552,-0.237,-0.033,"$632,283 "
991,Will Claxton,2013,67,71.889,0,0,186.0,62.8,284.9,65.7,53.47,-0.709,0.341,-0.222,-0.804,"$206,722 "
992,Y.E. Yang,2013,56,71.348,0,0,182.0,62.79,286.7,62.7,56.65,-0.069,0.133,-0.5,-0.573,"$259,118 "
993,Jim Herman,2013,59,71.045,0,2.0,325.0,62.71,299.2,67.98,54.57,-0.229,0.55,-0.091,0.053,"$490,756 "
994,Lee Westwood,2013,70,70.158,0,6.0,856.0,62.59,290.3,65.22,61.57,-0.484,0.439,0.479,0.604,"$2,081,731 "
995,Brandt Snedeker,2013,79,69.791,2.0,8.0,2218.0,62.57,281.3,65.68,60.86,0.692,-0.025,0.121,1.141,"$5,318,087 "
996,Stuart Appleby,2013,88,70.834,0,1.0,395.0,62.53,284.7,65.21,65.21,0.353,-0.28,-0.219,0.241,"$538,333 "
997,Tiger Woods,2013,61,68.944,5.0,7.0,3059.0,62.5,293.2,67.59,60.0,0.426,-0.142,1.533,2.064,"$8,553,439 "
998,Scott Langley,2013,79,71.269,0,1.0,386.0,62.45,278.9,64.0,59.47,0.04,-0.302,-0.124,-0.171,"$590,684 "
999,David Mathis,2013,71,72.222,0,1.0,197.0,62.42,280.6,63.6,52.39,-0.448,-0.328,-0.267,-1.149,"$274,477 "
1000,Ian Poulter,2013,59,70.382,0,3.0,645.0,62.42,281.7,63.52,61.49,0.177,0.2,-0.153,0.514,"$1,723,463 "
1001,Chris Stroud,2013,88,70.546,0,4.0,800.0,62.4,277.0,64.33,64.6,0.34,-0.578,0.52,0.616,"$1,602,122 "
1002,Nick Watney,2013,88,70.78,0,2.0,663.0,62.4,291.2,68.48,56.35,0.006,0.461,0.362,0.512,"$2,477,639 "
1003,Rod Pampling,2013,46,71.943,0,0,109.0,62.35,282.6,64.55,55.97,-0.564,-0.115,-0.568,-0.857,"$110,451 "
1004,Scott Brown,2013,65,71.25,1.0,1.0,588.0,62.32,289.5,64.1,55.71,-0.217,0.338,-0.174,-0.067,"$1,012,142 "
1005,Bill Haas,2013,85,70.023,1.0,9.0,1505.0,62.31,288.2,67.79,62.01,0.266,0.365,0.346,1.265,"$3,475,563 "
1006,Vijay Singh,2013,61,70.995,0,0,291.0,62.31,288.1,69.13,57.23,-0.876,0.371,0.501,-0.025,"$309,351 "
1007,William McGirt,2013,75,71.0,0,2.0,533.0,62.3,281.8,65.33,60.47,0.229,-0.208,-0.118,0.068,"$867,384 "
1008,Rickie Fowler,2013,75,70.212,0,4.0,822.0,62.27,286.4,63.59,59.59,0.425,0.143,0.141,0.783,"$1,816,742 "
1009,David Hearn,2013,88,70.738,0,2.0,728.0,62.08,279.7,64.71,57.78,0.484,-0.199,0.179,0.345,"$1,171,515 "
1010,Daniel Summerhays,2013,83,70.813,0,4.0,594.0,62.08,285.7,64.46,59.13,0.221,-0.062,0.227,0.453,"$1,277,886 "
1011,Fabiíçn Gí_mez,2013,65,71.33,0,1.0,339.0,61.88,289.5,64.1,59.76,0.124,0.089,-0.435,-0.248,"$586,942 "
1012,Adam Scott,2013,61,69.3,1.0,5.0,1347.0,61.84,297.8,68.8,56.38,-0.027,0.734,0.548,1.31,"$4,892,611 "
1013,Lucas Glover,2013,65,71.577,0,2.0,454.0,61.62,293.7,66.41,51.91,-0.851,0.541,0.307,-0.086,"$747,812 "
1014,Brendan Steele,2013,86,71.053,0,2.0,574.0,61.56,290.7,65.99,57.17,0.028,0.025,-0.135,0.023,"$1,004,161 "
1015,Kevin Chappell,2013,80,70.927,0,3.0,689.0,61.52,292.9,66.11,58.4,-0.338,0.276,0.37,0.384,"$1,589,839 "
1016,Michael Thompson,2013,66,71.298,1.0,3.0,828.0,61.39,279.4,61.78,57.71,-0.12,-0.28,-0.179,-0.511,"$1,707,637 "
1017,Justin Bolli,2013,59,72.034,0,2.0,278.0,61.36,279.1,61.11,57.14,0.038,-0.273,-0.787,-1.232,"$545,187 "
1018,Martin Kaymer,2013,61,70.559,0,3.0,474.0,61.36,288.4,64.85,52.59,0.137,0.402,-0.07,0.135,"$882,937 "
1019,Pat Perez,2013,69,70.835,0,4.0,544.0,61.35,290.1,67.87,56.64,-0.039,-0.127,0.505,0.284,"$974,800 "
1020,Sergio Garcia,2013,65,69.543,0,4.0,684.0,61.28,291.0,67.46,57.45,0.591,0.131,0.538,1.519,"$2,251,139 "
1021,Luke Guthrie,2013,82,71.139,0,2.0,607.0,61.24,283.5,63.62,58.85,-0.205,-0.116,0.28,0.015,"$991,902 "
1022,Trevor Immelman,2013,73,71.491,0,1.0,295.0,61.19,283.6,66.51,59.13,-0.365,-0.181,0.162,-0.291,"$360,549 "
1023,Ben Crane,2013,62,70.864,0,2.0,369.0,60.94,281.0,63.98,63.83,0.024,-0.143,0.313,0.199,"$796,947 "
1024,Geoff Ogilvy,2013,57,71.588,0,1.0,492.0,60.94,285.1,62.18,55.67,-0.337,-0.161,-0.268,-0.649,"$892,920 "
1025,Andrew Svoboda,2013,46,71.747,0,0,89.0,60.91,290.1,65.91,52.96,0.067,-0.027,-0.295,-0.562,"$77,219 "
1026,Martin Laird,2013,68,71.029,1.0,2.0,809.0,60.78,293.4,63.64,56.18,-0.127,0.389,-0.195,0.009,"$1,755,393 "
1027,Josh Teater,2013,86,70.904,0,3.0,682.0,60.77,293.7,66.53,53.44,0.022,0.365,0.083,0.338,"$1,332,652 "
1028,Chad Campbell,2013,78,71.234,0,1.0,330.0,60.7,288.9,67.03,58.76,-0.249,-0.286,0.525,-0.044,"$510,661 "
1029,Brian Harman,2013,89,71.29,0,2.0,578.0,60.64,287.5,62.61,58.74,0.147,0.316,-0.856,-0.296,"$909,759 "
1030,John Senden,2013,79,70.97,0,0,458.0,60.57,289.3,65.95,53.97,-0.138,0.344,-0.258,0.078,"$667,027 "
1031,Ben Curtis,2013,59,71.531,0,0,251.0,60.55,274.9,63.84,54.99,0.211,-0.632,-0.034,-0.248,"$372,543 "
1032,John Merrick,2013,79,70.736,1.0,2.0,909.0,60.51,284.3,66.53,56.51,0.063,0.038,0.365,0.517,"$1,969,478 "
1033,Derek Ernst,2013,58,72.271,1.0,1.0,598.0,60.49,291.5,63.89,49.34,-0.216,0.231,-0.564,-1.075,"$1,330,856 "
1034,Ricky Barnes,2013,74,71.341,0,0,342.0,60.31,289.4,70.48,53.23,-0.584,-0.181,0.714,-0.278,"$553,878 "
1035,Robert Karlsson,2013,56,71.482,0,1.0,236.0,60.19,287.2,63.14,57.39,-0.337,-0.217,0.125,-0.286,"$444,238 "
1036,Steve LeBrun,2013,66,71.551,0,0,270.0,60.16,294.1,67.47,57.58,-0.181,0.248,-0.28,-0.398,"$337,157 "
1037,Henrik Norlander,2013,70,71.36,0,0,229.0,60.13,295.0,67.4,55.14,-0.16,0.166,-0.105,-0.254,"$401,958 "
1038,Charl Schwartzel,2013,69,69.651,0,4.0,871.0,59.87,296.1,65.85,55.02,0.301,0.195,0.711,1.268,"$2,256,723 "
1039,Charlie Beljan,2013,62,71.839,0,1.0,459.0,59.86,295.4,64.61,52.66,-0.205,0.424,-0.437,-0.524,"$916,229 "
1040,Greg Owen,2013,73,71.554,0,0,336.0,59.76,292.8,65.73,54.79,-0.669,0.064,-0.045,-0.615,"$442,198 "
1041,Lee Williams,2013,62,71.792,0,0,134.0,59.76,275.6,61.67,64.25,-0.427,-0.514,-0.23,-0.79,"$133,755 "
1042,Rory Sabbatini,2013,86,70.511,0,5.0,553.0,59.72,293.1,67.75,57.77,-0.274,0.273,0.468,0.469,"$1,327,822 "
1043,Chris Kirk,2013,89,70.206,0,3.0,904.0,59.65,289.0,65.92,65.38,0.456,-0.213,0.62,0.962,"$1,728,616 "
1044,Charley Hoffman,2013,84,70.497,0,5.0,793.0,59.57,294.0,65.48,53.83,0.128,0.333,0.262,0.578,"$1,582,423 "
1045,Robert Streb,2013,75,71.089,0,0,359.0,59.57,297.7,65.57,57.95,0.0,0.164,-0.398,-0.231,"$454,871 "
1046,Kyle Stanley,2013,71,71.842,0,3.0,662.0,59.54,298.1,67.37,53.72,-0.683,0.64,0.419,-0.332,"$1,462,943 "
1047,Carl Pettersson,2013,82,71.273,0,1.0,439.0,59.43,290.2,62.22,54.6,-0.028,0.026,-0.252,-0.129,"$738,143 "
1048,Cameron Percy,2013,68,71.106,0,0,230.0,59.28,293.6,65.74,60.44,0.121,0.001,-0.198,-0.167,"$277,336 "
1049,David Lynn,2013,70,71.016,0,2.0,716.0,59.27,277.9,62.48,60.52,0.432,-0.229,-0.164,0.361,"$1,633,253 "
1050,Bud Cauley,2013,67,71.445,0,0,343.0,59.16,287.5,63.76,53.04,-0.57,-0.063,0.238,-0.247,"$443,698 "
1051,Matt Every,2013,89,71.023,0,3.0,545.0,58.94,288.1,65.54,56.52,-0.092,0.323,0.296,0.293,"$1,188,867 "
1052,Matt Kuchar,2013,93,69.561,2.0,7.0,2293.0,58.93,284.9,65.84,63.55,0.398,-0.01,0.731,1.398,"$5,616,808 "
1053,Marc Leishman,2013,77,70.532,0,4.0,648.0,58.77,286.6,65.08,57.64,0.08,-0.099,0.345,0.318,"$1,491,359 "
1054,Scott Stallings,2013,79,71.135,0,4.0,816.0,58.73,295.7,64.63,55.07,0.146,0.389,-0.379,-0.235,"$1,622,627 "
1055,Bubba Watson,2013,76,70.276,0,3.0,830.0,58.73,303.7,69.41,54.48,-0.096,0.937,0.292,1.069,"$1,759,276 "
1056,Johnson Wagner,2013,64,72.013,0,2.0,430.0,58.69,278.6,64.35,56.36,0.271,-0.461,-0.32,-0.946,"$801,955 "
1057,Harris English,2013,95,70.438,1.0,4.0,1134.0,58.65,295.2,66.02,56.11,0.477,0.115,0.098,0.613,"$2,201,167 "
1058,James Hahn,2013,78,71.222,0,2.0,480.0,58.58,293.3,64.71,55.96,0.002,0.044,-0.079,-0.067,"$853,507 "
1059,John Rollins,2013,77,70.779,0,2.0,696.0,58.56,295.6,67.43,57.71,-0.243,0.164,0.409,0.227,"$1,164,049 "
1060,Camilo Villegas,2013,79,70.586,0,2.0,450.0,58.56,291.8,66.74,56.12,-0.149,-0.183,0.885,0.458,"$709,677 "
1061,Stephen Ames,2013,49,71.454,0,0,182.0,58.53,280.7,61.11,59.18,0.713,-0.662,-0.488,-0.584,"$188,987 "
1062,Scott Gardiner,2013,61,72.082,0,0,161.0,58.52,288.4,64.12,51.97,-0.33,0.069,-0.527,-0.979,"$219,645 "
1063,Sangmoon Bae,2013,83,71.111,1.0,2.0,838.0,58.39,285.3,63.72,51.85,0.371,0.053,-0.165,-0.116,"$1,714,640 "
1064,Padraig Harrington,2013,52,71.017,0,3.0,345.0,58.39,288.3,60.88,56.52,-0.131,-0.345,0.067,-0.089,"$711,244 "
1065,Brad Fritsch,2013,81,71.085,0,1.0,350.0,58.06,297.0,66.59,55.29,-0.212,0.005,0.313,-0.046,"$452,184 "
1066,Jason Day,2013,86,69.732,0,6.0,1284.0,58.03,299.3,64.93,61.39,0.37,0.452,-0.013,0.976,"$3,625,030 "
1067,Alistair Presnell,2013,59,71.951,0,0,140.0,58.01,284.6,62.28,57.36,-0.02,-0.548,-0.585,-1.03,"$163,134 "
1068,Rory McIlroy,2013,56,70.288,0,5.0,777.0,57.92,302.2,65.45,54.68,-0.093,0.624,0.42,0.985,"$1,802,443 "
1069,Robert Allenby,2013,58,72.056,0,1.0,129.0,57.87,284.9,62.4,52.77,-0.337,-0.733,0.296,-0.859,"$204,272 "
1070,Jeff Overton,2013,78,70.863,0,2.0,484.0,57.83,292.4,64.89,59.23,0.315,0.296,0.099,0.327,"$721,723 "
1071,Ernie Els,2013,63,70.491,0,1.0,571.0,57.72,289.6,61.74,58.08,-0.136,0.11,0.191,0.308,"$1,173,761 "
1072,Morgan Hoffmann,2013,64,70.613,0,3.0,444.0,57.72,295.4,64.67,57.99,0.193,0.227,-0.344,0.318,"$871,003 "
1073,Ryan Palmer,2013,79,70.167,0,4.0,801.0,57.69,301.5,66.24,55.63,0.333,0.411,0.461,0.883,"$1,521,592 "
1074,Gary Woodland,2013,94,70.733,1.0,1.0,683.0,57.6,303.8,66.98,54.58,0.062,0.331,0.459,0.459,"$1,915,732 "
1075,Eric Meierdierks,2013,48,72.414,0,0,72.0,57.5,301.9,66.55,50.54,-0.978,0.316,-0.314,-1.476,"$58,029 "
1076,Andres Romero,2013,63,71.256,0,2.0,430.0,57.35,293.1,61.3,57.91,0.117,-0.05,-0.437,-0.2,"$718,507 "
1077,Phil Mickelson,2013,78,69.742,2.0,6.0,2166.0,57.3,287.9,66.67,58.55,0.661,0.021,0.494,1.436,"$5,495,793 "
1078,Stewart Cink,2013,71,70.633,0,3.0,568.0,57.19,290.0,67.76,53.16,-0.238,-0.264,0.975,0.416,"$1,052,712 "
1079,Erik Compton,2013,74,71.011,0,1.0,422.0,56.89,292.7,65.09,61.51,0.234,0.012,-0.363,-0.193,"$651,660 "
1080,Jonas Blixt,2013,76,71.11,1.0,2.0,912.0,56.54,283.7,60.89,61.5,0.312,-0.227,-0.882,-0.403,"$2,027,517 "
1081,Tommy Gainey,2013,84,71.892,0,1.0,324.0,56.34,291.0,61.04,53.99,0.089,-0.098,-0.361,-0.781,"$520,479 "
1082,Peter Hanson,2013,45,70.368,0,1.0,356.0,56.31,295.3,61.24,58.33,0.484,-0.306,0.192,0.508,"$610,178 "
1083,Freddie Jacobson,2013,63,70.108,0,3.0,659.0,56.26,287.3,61.67,59.66,0.449,0.075,0.304,1.075,"$1,236,722 "
1084,íngel Cabrera,2013,73,70.897,0,2.0,826.0,56.19,294.0,64.99,55.43,0.069,0.294,-0.241,0.063,"$1,791,183 "
1085,Patrick Reed,2013,83,70.807,1.0,5.0,1062.0,56.13,292.0,63.79,60.44,0.35,0.089,-0.327,0.122,"$1,961,519 "
1086,Sean O'Hair,2013,56,72.107,0,0,183.0,55.66,299.7,62.0,52.74,-0.277,0.029,-0.576,-1.022,"$268,614 "
1087,Ryo Ishikawa,2013,72,71.515,0,1.0,298.0,55.48,291.3,66.03,53.27,-0.683,0.11,0.191,-0.547,"$424,541 "
1088,Michael Bradley,2013,56,72.345,0,0,74.0,55.46,285.3,66.13,53.0,-0.45,-1.058,0.257,-1.319,"$79,107 "
1089,Troy Matteson,2013,68,71.889,0,0,194.0,55.39,294.1,64.81,59.33,0.003,-0.206,-0.583,-0.61,"$245,090 "
1090,Robert Garrigus,2013,69,71.058,0,2.0,601.0,55.37,302.4,66.15,48.74,-0.437,0.509,0.571,0.116,"$1,132,355 "
1091,Mike Weir,2013,60,71.643,0,0,173.0,55.07,270.5,56.9,59.11,0.288,-1.338,-0.12,-0.771,"$194,510 "
1092,Shawn Stefani,2013,63,71.114,0,2.0,333.0,54.97,297.2,63.67,58.5,0.338,-0.11,-0.308,-0.235,"$511,399 "
1093,Casey Wittenberg,2013,72,71.659,0,1.0,199.0,54.61,280.5,62.14,60.59,0.254,-1.071,-0.067,-0.62,"$425,395 "
1094,James Driscoll,2013,76,70.888,0,2.0,524.0,53.89,287.1,63.81,59.7,0.65,-0.422,0.022,0.389,"$821,101 "
1095,Nicolas Colsaerts,2013,50,71.088,0,3.0,353.0,53.8,305.7,66.78,49.82,-0.579,0.552,0.322,-0.268,"$720,164 "
1096,Martin Flores,2013,83,70.676,0,2.0,552.0,53.67,300.4,65.53,62.91,0.08,0.136,0.092,0.426,"$805,597 "
1097,Scott Piercy,2013,78,71.273,0,4.0,773.0,53.57,298.2,62.3,53.24,-0.184,0.144,-0.038,-0.083,"$1,830,084 "
1098,Tag Ridings,2013,69,71.162,0,1.0,295.0,53.38,299.6,65.81,57.5,0.053,-0.054,-0.174,-0.171,"$428,922 "
1099,Dustin Johnson,2013,71,70.115,1.0,5.0,1226.0,53.36,305.8,66.75,53.22,-0.101,0.332,0.663,0.805,"$2,963,214 "
1100,Jason Kokrak,2013,78,70.924,0,3.0,521.0,53.17,303.2,65.67,58.3,-0.119,0.079,0.201,0.19,"$1,267,525 "
1101,Charles Howell III,2013,87,70.272,0,5.0,996.0,53.11,294.8,66.73,64.83,0.438,0.133,-0.084,0.862,"$1,877,389 "
1102,Steven Bowditch,2013,67,71.335,0,1.0,400.0,53.04,300.2,61.97,62.47,-0.046,0.041,-0.641,-0.329,"$697,775 "
1103,Tim Herron,2013,45,71.479,0,0,190.0,52.24,283.6,59.75,56.44,-0.041,-0.208,-0.285,-0.338,"$302,570 "
1104,Jimmy Walker,2013,84,70.332,0,5.0,996.0,52.18,298.5,66.07,60.62,0.276,0.082,0.407,0.93,"$2,117,570 "
1105,Bobby Gates,2013,49,72.59,0,1.0,144.0,51.59,296.2,62.84,55.15,0.011,-0.58,-0.498,-1.398,"$320,248 "
1106,Seung-Yul Noh,2013,71,71.625,0,1.0,226.0,51.5,298.8,64.26,53.36,-0.463,-0.162,-0.163,-0.472,"$391,763 "
1107,Aaron Baddeley,2013,68,71.503,0,2.0,401.0,50.71,288.5,58.0,57.72,0.661,-0.603,-0.669,-0.319,"$721,024 "
1108,Luke List,2013,65,72.444,0,0,202.0,45.58,306.3,62.39,54.0,-0.267,-0.447,-0.533,-1.344,"$264,401 "
1109,Jerry Kelly,2012,84,70.955,0,0,385.0,73.0,276.1,65.63,59.39,-0.077,-0.018,-0.218,-0.067,"$645,701 "
1110,Heath Slocum,2012,93,70.911,0,0,365.0,71.69,278.9,67.84,58.33,-0.554,0.248,0.427,-0.035,"$518,198 "
1111,Tim Clark,2012,60,70.697,0,2.0,707.0,71.6,276.7,64.26,58.03,-0.121,0.285,0.151,0.301,"$1,407,028 "
1112,Jim Furyk,2012,85,69.304,0,5.0,1284.0,70.71,280.0,68.19,63.83,0.423,0.225,0.83,1.752,"$3,623,805 "
1113,Graeme McDowell,2012,55,70.229,0,4.0,1037.0,70.11,285.5,66.26,51.83,-0.282,0.49,0.641,0.372,"$2,408,279 "
1114,David Toms,2012,60,70.74,0,4.0,623.0,69.75,275.5,66.09,61.86,-0.141,0.131,0.012,0.191,"$1,658,428 "
1115,Ben Curtis,2012,62,70.538,1.0,3.0,997.0,69.7,274.8,68.87,58.46,0.505,-0.044,0.408,0.906,"$2,494,153 "
1116,Chris DiMarco,2012,83,71.488,0,1.0,316.0,69.24,273.0,60.55,56.86,-0.113,-0.371,-0.073,-0.477,"$468,298 "
1117,Gary Christian,2012,91,70.82,0,1.0,422.0,68.95,281.9,66.99,55.25,-0.077,0.17,0.124,0.149,"$616,457 "
1118,Richard Lee,2012,71,70.809,0,0,262.0,68.72,285.6,68.29,54.99,0.189,0.106,-0.187,0.179,"$547,733 "
1119,John Huh,2012,99,70.384,1.0,4.0,1123.0,68.69,288.3,66.44,55.52,0.167,0.391,0.031,0.564,"$2,692,113 "
1120,Mark Wilson,2012,84,71.375,1.0,2.0,986.0,68.62,276.0,64.03,57.82,-0.102,-0.255,0.043,-0.245,"$2,144,780 "
1121,Chez Reavie,2012,83,71.334,0,0,327.0,68.57,282.5,66.13,56.52,-0.206,0.125,0.136,-0.045,"$580,617 "
1122,Zach Johnson,2012,95,69.821,2.0,6.0,2019.0,68.53,281.1,64.95,60.37,0.568,0.112,0.342,1.197,"$4,504,244 "
1123,Colt Knost,2012,79,71.798,0,2.0,390.0,68.0,272.5,62.12,55.24,0.184,-0.566,-0.545,-0.981,"$848,197 "
1124,John Mallinger,2012,74,70.699,0,2.0,543.0,67.93,281.4,66.51,58.77,-0.086,-0.086,0.184,0.218,"$1,146,852 "
1125,Hunter Mahan,2012,88,70.346,2.0,4.0,1739.0,67.74,293.1,68.97,53.71,-0.109,0.4,0.372,0.541,"$4,019,193 "
1126,Brian Davis,2012,91,70.807,0,4.0,728.0,67.24,277.1,63.47,58.92,0.37,-0.012,0.146,0.594,"$1,318,032 "
1127,Jeff Maggert,2012,83,70.883,0,1.0,433.0,67.16,285.3,65.66,58.48,-0.127,0.287,0.084,0.03,"$682,742 "
1128,Russell Knox,2012,72,70.905,0,0,164.0,67.03,285.8,69.36,58.24,0.0,0.049,0.025,0.179,"$512,584 "
1129,Jason Dufner,2012,83,69.456,2.0,8.0,2110.0,66.9,292.4,69.17,62.42,0.153,0.553,0.519,1.446,"$4,869,304 "
1130,Billy Horschel,2012,63,70.494,0,1.0,289.0,66.58,290.2,68.79,59.87,-0.068,0.546,0.028,0.391,"$486,177 "
1131,Tom Gillis,2012,75,70.812,0,1.0,511.0,66.09,289.0,63.85,58.4,0.217,0.207,-0.274,0.339,"$1,238,058 "
1132,John Senden,2012,81,70.05,0,5.0,867.0,65.93,291.0,68.59,57.37,0.039,0.503,0.473,1.0,"$1,916,651 "
1133,Kevin Na,2012,80,70.634,0,6.0,866.0,65.91,281.5,62.03,61.3,0.193,-0.255,0.301,0.445,"$2,029,943 "
1134,Kris Blanks,2012,65,71.201,0,0,297.0,65.84,284.5,66.84,54.71,-0.608,0.192,0.558,-0.061,"$390,059 "
1135,Blake Adams,2012,107,70.586,0,2.0,599.0,65.83,288.4,65.91,56.01,0.232,0.237,-0.055,0.356,"$1,234,345 "
1136,Justin Rose,2012,69,69.549,1.0,7.0,1426.0,65.82,290.9,70.34,61.98,-0.122,0.355,0.84,1.64,"$4,290,930 "
1137,Ryan Moore,2012,89,70.3,0,4.0,635.0,65.75,287.6,66.35,56.77,0.424,0.163,0.27,0.847,"$2,858,944 "
1138,Ken Duke,2012,104,70.376,0,6.0,776.0,65.69,282.6,64.61,60.91,0.349,0.019,0.309,0.654,"$1,511,628 "
1139,Chris Couch,2012,61,70.977,0,0,242.0,65.49,293.8,63.65,58.29,0.083,0.377,-0.131,0.125,"$335,848 "
1140,Stuart Appleby,2012,75,71.095,0,0,287.0,65.45,283.3,64.79,60.44,0.154,-0.003,-0.437,-0.128,"$377,559 "
1141,Brian Harman,2012,101,70.821,0,0,493.0,65.44,290.3,63.92,58.99,0.132,0.337,-0.37,0.199,"$1,146,448 "
1142,Roberto Castro,2012,92,70.434,0,1.0,477.0,65.36,290.6,68.41,58.49,0.048,0.244,0.03,0.591,"$755,095 "
